placeId,name,address,lat,lng,types,category,businessStatus,rating,userRatingsTotal
ChIJO8nsYR3iNIgRtLwrzD8Wg2s,Little Caesars Pizza,"4975 Pennsylvania 51, Belle Vernon",40.20041299999999,-79.834015,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,3.7,291.0
ChIJ6YSnXxniNIgRLriLFISmTjc,Dunkin',"5120 Pennsylvania 51, Belle Vernon",40.2026572,-79.836557,"cafe,meal_takeaway,bakery,store,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,3.7,494.0
ChIJjX_PQhniNIgRM8SCAd7SjwE,Dairy Queen Grill & Chill,"5110 Pennsylvania 51, Belle Vernon",40.2026302,-79.83664940000001,"store,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.3,258.0
ChIJL3uMujziNIgRbIKiFuMigog,The Red Caboose,"5146 Hayden Boulevard, Elizabeth",40.2123593,-79.841824,"restaurant,food,point_of_interest,establishment",restaurant,CLOSED_TEMPORARILY,4.7,778.0
ChIJY9Z4OBziNIgRjMhVmjCBY0E,Roadside Restaurant,"4995 Pennsylvania 51, Belle Vernon",40.20104309999999,-79.8333275,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.3,136.0
ChIJpSEvPQDjNIgR6bMT47mLJes,Blaine Hill Barbeque - Eagle's Landing,"503 Airport Road, Belle Vernon",40.20747159999999,-79.8332253,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,5.0,5.0
ChIJEf4KhOLhNIgRsdah9AkMjvc,Sheetz,"N, 4692 Pennsylvania 51 S, Belle Vernon",40.1861083,-79.8179868,"convenience_store,car_wash,cafe,gas_station,liquor_store,store,restaurant,food,point_of_interest,establishment","convenience,restaurant",OPERATIONAL,3.3,122.0
ChIJ7wx94PfhNIgRawGvZAvcF_Y,cfsbank Event Center,"111 Gallitin Road, Belle Vernon",40.1993217,-79.8255767,"restaurant,food,point_of_interest,establishment","food_bank,restaurant",OPERATIONAL,4.0,379.0
ChIJZZt6uAUfNYgRqLRQJ3pWvn4,AMF Belle Vernon Lanes,"4742 Pennsylvania 51 N, Belle Vernon",40.1899431,-79.8215326,"bowling_alley,bar,store,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.2,554.0
ChIJJfMloPvhNIgRjTqlKRTz4Zg,The Pizza Company,"4697 Pennsylvania 51, Belle Vernon",40.18685909999999,-79.8173522,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.9,165.0
ChIJ31VKrEThNIgRuXmNIbkxt7g,Bubba's Kitchen + Bar,"111 Gallitin Road, Belle Vernon",40.1989627,-79.8251095,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.2,141.0
ChIJCYP5RWAcNYgR-mSbflJ8sUE,Murph's Pub At the Garden,"111 Gallitin Road, Belle Vernon",40.19891409999999,-79.8250422,"bar,restaurant,food,point_of_interest,establishment",restaurant,CLOSED_TEMPORARILY,3.2,19.0
ChIJzUoAKzEfNYgRUpYI86J22fI,Willowbrook Plaza,"600 Willowbrook Plaza, Belle Vernon",40.1860913,-79.8097769,"shopping_mall,point_of_interest,establishment",food_bank,OPERATIONAL,4.4,371.0
ChIJ_bwGM9HhNIgRTTr7DPu8mME,Rostraver Shop 'n Save,"600 Willowbrook Plaza, Belle Vernon",40.18568779999999,-79.8098354,"grocery_or_supermarket,supermarket,store,food,point_of_interest,establishment",grocery,OPERATIONAL,4.3,825.0
ChIJbUGGM9HhNIgRJfVi0KtYZuo,Fox's Pizza Den,"430 Willowbrook Plaza, Belle Vernon",40.18526680000001,-79.8092901,"meal_delivery,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.6,78.0
ChIJl9fSp8LhNIgRjgucS-CuMcQ,Corleones' Bar & Grill,"4627 Pennsylvania 51 Suite 450, N BELL VERNON",40.18530639999999,-79.8093877,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.4,417.0
ChIJsdVEDR4eNYgRE1dK4RT0WBc,Bill's Restaurant,"210 Bills Lane, Belle Vernon",40.184056,-79.81222199999999,"restaurant,food,store,point_of_interest,establishment",restaurant,OPERATIONAL,4.4,798.0
ChIJoTS8W3UfNYgR3i9Mj3q_Hok,Salvatore’s Pizza & Pasta,"117 Scholl Lane, Belle Vernon",40.1836928,-79.80491599999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.8,146.0
ChIJBz1uONfhNIgRQ8cDHSaF0ok,St. Anne Church,"1870 Rostraver Rd, Belle VRN BR",40.187968,-79.7958,"church,place_of_worship,point_of_interest,establishment",food_bank,OPERATIONAL,4.7,27.0
ChIJsbsjn0TgNIgRbE-HwoD5YEQ,Subway,"101 South Water Street, West Newton",40.2103335,-79.7683099,"meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,4.2,219.0
ChIJa31cuUTgNIgR9U_vzl6uItQ,Mama Pepino's,"110 West Main Street, West Newton",40.2113392,-79.77093699999999,"meal_delivery,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.5,312.0
ChIJD00r2ETgNIgRoqx3CwDDaxI,The Trailside,"108 West Main Street, West Newton",40.21137419999999,-79.770618,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.3,982.0
ChIJfVKISQDhNIgR_cvpAx0L3Qo,Fortune Garden Chinese,"206 Vine Street, West Newton",40.20820759999999,-79.7677396,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,54.0
ChIJ4RgMeEPgNIgRv48NIYM_uBo,West Newton Pizza House,"116 South 2nd Street, West Newton",40.20918710000001,-79.7673447,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.5,158.0
ChIJmQz4ekPgNIgRxtWkRT2P1OY,Gary's Chuckwagon,"109 South 2nd Street, West Newton",40.2096265,-79.76749339999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.5,419.0
ChIJV3BTsVzgNIgR7pqAzqdzg4U,Fox's Pizza Den,"106 Collinsburg Road, West Newton",40.2117998,-79.7694479,"meal_delivery,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.4,165.0
ChIJa54Q_SbhNIgRO-Sliw3LYe4,The Outpost River's Edge Eatery,"110 Collinsburg Road, West Newton",40.2125293,-79.7690403,"store,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.7,158.0
ChIJ8dM6UvzhNIgRV-X6ijh9kps,Bloom Brew Draft Wagon,"137 Collinsburg Road, West Newton",40.2126092,-79.76896649999999,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,7.0
ChIJKWCtrz_hNIgRTzgt5Zy4r0g,Bloom Brew Tap Room & Blooms Slice,"123 North Water Street, West Newton",40.2124081,-79.7669765,"meal_takeaway,bar,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,4.4,44.0
ChIJGfl062vgNIgRoLawjOwIbBg,Sunoco,"150 Mount Pleasant Road, West Newton",40.2045053,-79.75775480000001,"gas_station,convenience_store,store,food,point_of_interest,establishment",convenience,OPERATIONAL,4.1,11.0
ChIJrdPJ82vgNIgRc1g2jbFpXC8,Dollar General,"160 Mount Pleasant Road, West Newton",40.2040852,-79.75679749999999,"convenience_store,drugstore,grocery_or_supermarket,health,store,food,point_of_interest,establishment",convenience,OPERATIONAL,4.0,226.0
ChIJb9VV81zgNIgRUoRmiNA2ozU,Bloom Brew,"100 Riverside Drive, West Newton",40.21326009999999,-79.76659640000001,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.7,183.0
ChIJQfzKZR3fNIgRLK-VCEmhLjg,Yukon Market,"120 Highway Street, Yukon",40.2137167,-79.682068,"convenience_store,store,food,point_of_interest,establishment",convenience,OPERATIONAL,4.0,13.0
ChIJ3UlXWVTfNIgRfufS1oPCo2c,Dollar General,"2215 Mount Pleasant Road, West Newton",40.1853386,-79.6945623,"drugstore,convenience_store,grocery_or_supermarket,store,health,food,point_of_interest,establishment",convenience,OPERATIONAL,3.0,4.0
ChIJ-5ts4NvfNIgRHzy0R5EoUBU,Millie’s,"116 Highway Street, Yukon",40.2133282,-79.68243799999999,"meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,4.8,107.0
ChIJ0-b_fADfNIgR7ieyUmUyqvw,Rutter's #111,"641 Waltz Mill Road, Ruffs Dale",40.2133471,-79.666821,"convenience_store,food,store,point_of_interest,establishment",convenience,OPERATIONAL,4.4,29.0
ChIJvc9LjzRTNIgRbUkuvclK524,bp,"505 Racetrack Road, Washington",40.22265,-80.21444,"gas_station,supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",grocery,OPERATIONAL,2.2,29.0
ChIJd5v_zTNTNIgR3JedVbUnOLM,In 'n Out Food Mart,"2440 Pike Street, Houston",40.2248762,-80.218262,"convenience_store,store,food,point_of_interest,establishment",convenience,OPERATIONAL,2.8,5.0
ChIJVaXWyZOtNYgRzj-Gv01-Ons,Elly’s at the Meadowlands,"400 West Pike Street, Meadowlands",40.2181192,-80.2216309,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.2,112.0
ChIJe5uk4CdTNIgRCf6dFXYso3s,Big Guys Pizza,"596 Racetrack Road, Washington",40.22306810000001,-80.2175948,"meal_delivery,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.7,236.0
ChIJCWpLhzVTNIgR2OlFj2yaU-c,Wendy's,"461 Racetrack Road, Washington",40.2225065,-80.21010489999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.9,1119.0
ChIJF8WbkjVTNIgRs3RA-KuRo8A,McDonald's,"235 Meadowlands Boulevard, Washington",40.2236429,-80.2104641,"cafe,store,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.5,1641.0
ChIJZ0TLtpitNYgRSQTd2RP3Xvs,PITWC The Bistro - Eat. Drink. Connect.,"1800 Tanger Boulevard, Washington",40.21862309999999,-80.20906339999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.0,1.0
ChIJx7DxZrOsNYgRN_BSedAjgjM,Bistecca Steakhouse & Wine Bar,"210 Racetrack Road, Washington",40.2202021,-80.2018223,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.5,421.0
ChIJr5XBUEpTNIgR8j8p2jC7d2E,Waffle House,"430 Racetrack Road, Washington",40.2224982,-80.2076494,"meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,4.2,2148.0
ChIJETumC7OsNYgRYKE3Qhe6HNs,Parlay Lounge,"212 Racetrack Road, Washington",40.21797499999999,-80.20213700000001,"bar,casino,lodging,night_club,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.2,321.0
ChIJkxGG6UxTNIgRFxeMfGz9GFI,Delvin's Trackside,"210 Racetrack Road, Washington",40.22053009999999,-80.2024816,"meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,4.4,5.0
ChIJvwszobSsNYgRo-Mn1cPW_-s,Maxwell's,"340 Racetrack Road, Washington",40.2187846,-80.2039855,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.0,54.0
ChIJtXcX1DdTNIgRN5XpBknXM2A,Burger King,"402 Meadowlands Boulevard, Washington",40.2233654,-80.2079174,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.3,920.0
ChIJ7UzqAyOtNYgRxXTGNqijaY0,Starbucks Coffee Company,"320 Racetrack Road, Washington",40.21793,-80.20309,"cafe,store,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.9,90.0
ChIJeXBfQDBTNIgRvK_-w2NgqV8,The Eatery,"210 Racetrack Road, Washington",40.22053009999999,-80.2024816,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.3,15.0
ChIJlcQgiaNTNIgRH7SGgIdGVwU,Miller Lite Brewhouse,"210 Racetrack Road, Washington",40.22053009999999,-80.2024816,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,,
ChIJ7RWErJtTNIgRZV_MXI7B6gs,Zen,"210 Racetrack Road, Washington",40.22053009999999,-80.2024816,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,2.3,6.0
ChIJkxGG6UxTNIgR_fEmA7mBhYo,The Band Wagon,"210 Racetrack Road, Washington",40.22053009999999,-80.2024816,"meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,5.0,1.0
ChIJ3zj566lUNIgR3PRRtyr13ec,Santello's,"1180 Mapleview Drive, Washington",40.2237179,-80.1865049,"restaurant,bar,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.2,973.0
ChIJ-y23znBVNIgRa4c7lLLywb0,Washington Fat Angelo's,"1825 Washington Road, Washington",40.2245672,-80.18558220000001,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.7,759.0
ChIJgZitbQBTNIgRCKG7I_m5mwI,Amish Kitchen,"145 Meadowridge Drive, Washington",40.22811889999999,-80.1883679,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,,
ChIJX5_QVd9VNIgRpLYFkIiBm60,Kindred Flower Farm,"525 Linden Rd, Canonsburg",40.2277102,-80.1362943,"point_of_interest,establishment",farmers_market,OPERATIONAL,5.0,8.0
ChIJDfFqo4n_NIgRJR1YqUI4KTw,Thomas Presbyterian Church,"1068 Linden Rd, Eighty Four",40.2368889,-80.09463579999999,"church,place_of_worship,point_of_interest,establishment",food_bank,OPERATIONAL,5.0,8.0
ChIJd_B3Nl7gNIgRcghlw5ZKm2c,Giant Eagle Supermarket,"105 Robertson Street, West Newton",40.21875670000001,-79.7636864,"grocery_or_supermarket,supermarket,food,store,point_of_interest,establishment",grocery,OPERATIONAL,4.1,355.0
ChIJo65wNV7gNIgRhx6cjEMWvXY,Giant Eagle Prepared Foods,"105 Robertson Street, West Newton",40.21886879999999,-79.7638442,"meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,,
ChIJiWD6O2HeNIgRitcUi_-BEok,Greenawalt farms,"1731 Greensburg Pike, West Newton",40.2373772,-79.7008365,"point_of_interest,establishment",farmers_market,OPERATIONAL,4.4,7.0
ChIJj1bUMr1MNIgRGSfI8Goz_M0,Swope's Berries & Bees,"366 Willow Rd, Avella",40.249984,-80.35519269999999,"point_of_interest,establishment",farmers_market,OPERATIONAL,5.0,23.0
ChIJl0OY3EZTNIgRaoOIvK_wHGU,Siwiak's Homestyle Cooking,"737 West Pike Street, Houston",40.2415621,-80.2129889,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.4,40.0
ChIJHeBzsHJTNIgRXn4Dklg_MKc,bp,"29 East Pike Street, Houston",40.25112000000001,-80.20895,"gas_station,supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",grocery,OPERATIONAL,4.4,24.0
ChIJZxnDxRJTNIgRDzekulgg0mg,Dollar General,"124 West Pike Street, Houston",40.248555,-80.2110634,"convenience_store,drugstore,grocery_or_supermarket,health,store,food,point_of_interest,establishment",convenience,OPERATIONAL,4.0,229.0
ChIJD30u725TNIgRxVk_wsJ02MA,Sunoco,"2300 Hill Church Houston Road, Houston",40.2460468,-80.2022795,"gas_station,convenience_store,store,food,point_of_interest,establishment",convenience,OPERATIONAL,3.6,119.0
ChIJsS7Q5GVTNIgRzRH5v3IxsZk,Coen Markets,"2229 Hill Church Houston Road, Canonsburg",40.24463539999999,-80.1977692,"convenience_store,gas_station,meal_takeaway,cafe,store,restaurant,food,point_of_interest,establishment","convenience,fast_food,restaurant",OPERATIONAL,3.3,8.0
ChIJ1ZjcDwBTNIgR7eInU0MLPG4,Express,"2300 Hill Church Houston Road, Strabane",40.2460642,-80.2022452,"convenience_store,store,food,point_of_interest,establishment",convenience,OPERATIONAL,,
ChIJK2Egj2ZTNIgR23SQr6sak_8,bp,"2229 Hill Church Houston Road, Canonsburg",40.24454129999999,-80.1979537,"gas_station,convenience_store,atm,finance,store,food,point_of_interest,establishment",convenience,OPERATIONAL,2.7,17.0
ChIJJ20BFwBTNIgRSj2jWSled2Y,Sheetz,"11 East Pike Street, Houston",40.2504301,-80.20965559999999,"convenience_store,gas_station,cafe,store,restaurant,food,point_of_interest,establishment","convenience,restaurant",OPERATIONAL,3.0,29.0
ChIJt4BYrBJTNIgRsRRpv8rPGwc,Jimmy Z's Pizza,"12 West Pike Street, Houston",40.24979,-80.2100389,"meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,4.5,442.0
ChIJB3yT3RJTNIgRyxDu5g5jMrY,Pitt Stop,"144 West Pike Street, Houston",40.247921,-80.2113189,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.3,925.0
ChIJKV0Nb_hTNIgRZlWHpI1gTeI,Domino's Pizza,"108 South Main Street, Houston",40.2491237,-80.2082422,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,3.4,177.0
ChIJm81xEKxVNIgRmnYxl2Kn8B4,"Hawaiian's Bait, Tackle, and More","906 South Central Avenue, Canonsburg",40.24519189999999,-80.1839102,"convenience_store,food,store,point_of_interest,establishment",convenience,OPERATIONAL,5.0,5.0
ChIJ59pl14NUNIgRlwkhDIaR3Gc,Mm Mm Pizza of Canonsburg,"407 South Central Avenue, Canonsburg",40.252583,-80.18393900000001,"meal_delivery,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.2,201.0
ChIJXTW0xGZVNIgRDQUaWFV7iIY,Jimmy G's Bar & Grill,"341 South Central Avenue, Canonsburg",40.2529888,-80.1839176,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,163.0
ChIJWy_b8EH_NIgR4gcL0NwXamA,The Country Store,"698 Venetia Road, Venetia",40.24567890000001,-80.0382324,"convenience_store,store,restaurant,food,point_of_interest,establishment","convenience,restaurant",OPERATIONAL,4.7,50.0
ChIJuR6qVi_8NIgR4iai2Vsuj-M,Giant Eagle Supermarket,"3701 Pennsylvania 88, Finleyville",40.2490579,-80.0047893,"grocery_or_supermarket,supermarket,store,food,point_of_interest,establishment",grocery,OPERATIONAL,4.1,546.0
ChIJZyrUYYD_NIgRx26amYX5y9Y,Latitude 48,"2103 Rankintown Road, Finleyville",40.25001119999999,-80.0156978,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.7,94.0
ChIJswjBrWj9NIgRPpXm9LAeric,St John XXIII Interfaith Food Pantry,"3609 Washington Ave, Finleyville",40.2551728,-80.0002564,"food,point_of_interest,establishment",food_bank,OPERATIONAL,5.0,3.0
ChIJA9SV4jr8NIgR4wnjXVV7iiU,Sunoco,"3850 Washington Avenue, Finleyville",40.2532593,-80.0016983,"gas_station,convenience_store,store,food,point_of_interest,establishment",convenience,OPERATIONAL,2.4,33.0
ChIJ5xnu-Bf3NIgRs7B7JNWBYsQ,Sharkey & Associates,"3528 Washington Avenue, Finleyville",40.2519879,-80.0041573,"store,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,2.0,2.0
ChIJ50T8Sin8NIgRMIY4JGmrUBU,Bob's Tavern & Motel,"3700 Pennsylvania 88, Finleyville",40.2507062,-80.00309039999999,"bar,restaurant,food,point_of_interest,establishment",restaurant,CLOSED_TEMPORARILY,4.2,58.0
ChIJAYtPyyj8NIgRsUzoAgNUnnQ,Roy's By the Tracks,"3710 Pennsylvania 88, Finleyville",40.2522222,-80.00277779999999,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.4,231.0
ChIJ31jGQpn9NIgR5-_6NP3FoMs,The Pizza Denn,"3527 Washington Avenue, Finleyville",40.25230219999999,-80.0042972,"restaurant,food,point_of_interest,establishment",restaurant,CLOSED_TEMPORARILY,4.1,19.0
ChIJQSmiMkj9NIgRDUZEMX1Ah2Q,El chaqueño restaurant,"3532 Marion Avenue, Finleyville",40.25278059999999,-80.0040023,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.5,2.0
ChIJg_CGnAH9NIgRqUM1kCIBJxg,Carousel Marina,"200 Carousel Drive, Bunola",40.2388076,-79.9570083,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,78.0
ChIJFUomnMn8NIgRGlF_EYFh2vs,Sunoco,"1517 Pennsylvania 837, Elrama",40.2538904,-79.9258875,"gas_station,convenience_store,store,food,point_of_interest,establishment",convenience,OPERATIONAL,3.3,12.0
ChIJIe6bm8n8NIgRzgQJ9P5uJwE,Par Mar Store,"1517 Pennsylvania 837, Elrama",40.2539469,-79.92595519999999,"convenience_store,gas_station,store,food,point_of_interest,establishment",convenience,OPERATIONAL,1.0,1.0
ChIJ8d5kDsn8NIgRJTR3CTkPyQY,Elrama Tavern,"1522 State Street #837, Elrama",40.25397150000001,-79.9248381,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.7,686.0
ChIJoXSUZA39NIgR1QSOk8QgLUU,Village Dawgs,"Elrama Avenue, Elrama",40.2533232,-79.92432050000001,"meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",CLOSED_TEMPORARILY,,
ChIJ32wyGwvjNIgRuPKmE_s73ic,Sylvester & Tweetie's,"8800 Roberts Hollow Road, Elizabeth",40.24982839999999,-79.8779615,"restaurant,bar,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.3,156.0
ChIJU9l-pbvjNIgREdWB_09KCIs,Round Hill Presbyterian Church,"2150 Round Hill Church Rd, Elizabeth",40.2424956,-79.8592554,"church,place_of_worship,point_of_interest,establishment",food_bank,OPERATIONAL,5.0,4.0
ChIJd2Egk3nhNIgRqfdkkUiyPC4,Big E's Bar and Grill,"2101 Douglas Run Road, Sutersville",40.2427284,-79.80721729999999,"restaurant,bar,food,point_of_interest,establishment",restaurant,CLOSED_TEMPORARILY,4.5,63.0
ChIJIUCf-RlNNIgRidO7Pfrp19M,The Smoke Wagon,"2976 Henderson Road, Washington",40.2533835,-80.3107071,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,5.0,8.0
ChIJRy0_R_JSNIgREERvxqWpCuE,Shilling Hill Farm,"786 Western Avenue, Washington",40.2560175,-80.2511081,"restaurant,bakery,store,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.9,139.0
ChIJk18bf3ZTNIgRWYBG_IGEGgU,SHOP 'n SAVE,"617 West Pike Street #1, Canonsburg",40.2556984,-80.20466630000001,"grocery_or_supermarket,supermarket,store,food,point_of_interest,establishment",grocery,OPERATIONAL,4.0,1006.0
ChIJ-TCUaXhTNIgRmNy0HbHYSMg,Sunoco,"404 West Pike Street, Canonsburg",40.25805,-80.197007,"gas_station,convenience_store,food,store,point_of_interest,establishment",convenience,OPERATIONAL,3.0,24.0
